,CODUSU,NRO_HOGAR,AGLOMERADO,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II5_1,II6_1,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,IPCF,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,parentesco,genero,edad,cob_medica,NIVEL_ED,CAT_OCUP,CAT_INAC,AE_ctrol_ind_sum,adulto_equivalente,pobreza,IV9,IV10,IV11,II4_1,II4_2,II4_3,II5,II6,II7,II8,II9
12653,TQRMNORYTHMOKRCDEHGHJ00713136,1,20,2,1,1,4,1,1,1,1,2,2,2,1,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,100000,100000.0,1,0,98,0,0,0,1,1,70,1,6,9,1,0.83,120481.93,0,1,1,1,1,2,2,2,2,3,1,1
12654,TQRMNOPSWHKOLLCDEHGHJ00713228,1,20,1,3,1,4,1,1,1,1,2,2,2,3,1,2,0,0,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,0,2,56000,28000.0,2,0,1,0,0,0,1,1,32,1,3,3,0,1.76,31818.18,0,1,1,1,1,1,2,2,2,3,1,1
12655,TQRMNOQTTHKNLLCDEGOIH00661762,1,18,1,4,1,1,1,1,1,1,2,2,2,4,3,2,0,0,0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,0,4,115000,28750.0,1,0,2,0,0,0,1,2,68,1,2,9,1,3.46,33236.99,0,1,1,1,1,1,2,2,2,1,1,1
12656,TQRMNOQTVHKNLLCDEGOIH00661877,1,18,1,4,1,1,1,1,1,1,2,2,2,4,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,0,4,95000,23750.0,1,0,3,0,0,0,1,2,62,1,1,9,1,3.22,29503.11,0,1,1,2,1,2,2,2,2,1,1,1
12657,TQRMNOSQPHKNLLCDEGOIH00661886,1,18,1,4,1,1,1,1,1,1,2,2,2,4,1,2,0,0,0,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1,56000,56000.0,1,0,98,0,0,0,1,2,71,1,2,9,1,0.67,83582.09,0,1,1,2,1,1,1,2,2,1,2,1
12658,TQRMNOSQRHKNLLCDEGOIH00661765,2,18,1,4,1,1,1,1,1,1,2,2,2,4,1,2,0,0,0,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,26000,26000.0,1,0,98,0,0,0,1,1,71,1,1,9,1,0.83,31325.3,0,2,1,2,2,2,2,2,2,3,2,3
12659,TQRMNOPPWHKMLMCDEGOIH00661758,1,18,1,4,1,1,1,1,1,1,2,2,2,4,2,2,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,1,3,40000,10000.0,2,0,3,0,0,0,1,1,38,1,4,3,0,3.17,12618.3,1,1,1,2,1,1,1,2,2,1,1,1
12660,TQRMNORUQHLMLMCDEGOIH00716792,1,18,1,2,2,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,35400,17700.0,2,0,98,0,0,0,1,1,76,1,1,9,1,1.5,23600.0,1,1,1,2,1,2,2,2,2,1,2,1
12661,TQRMNORXTHJLLNCDEGOIH00679095,1,18,1,3,1,1,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,105000,35000.0,2,0,98,0,0,0,1,2,54,1,6,3,0,2.8,37500.0,0,1,1,2,1,2,1,2,2,1,1,1
12662,TQRMNOQRTHMMLLCDEGOIH00712979,1,18,1,1,1,1,1,1,1,1,2,2,2,1,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,28000,14000.0,2,0,1,0,0,0,1,1,71,1,2,9,1,1.5899999999999999,17610.06,1,1,1,2,1,2,2,2,2,1,2,1
12663,TQRMNOSPTHMMLLCDEGOIH00712980,1,18,1,3,2,1,1,2,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,9,3,6,49500,5500.0,2,0,4,5,0,0,1,1,46,4,2,2,0,6.8100000000000005,7268.72,1,1,2,2,1,2,2,2,2,8,3,1
12664,TQRMNOPWSHLNLPCDEGIBJ00715987,1,12,1,4,1,4,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,4,0,4,88700,22175.0,1,3,2,0,0,0,1,2,39,2,4,3,0,3.67,24168.94,1,1,1,1,1,2,2,2,2,6,2,1
12665,TQRMNOPQTHJLLNCDEHPJB00687602,51,29,1,6,1,3,1,1,1,1,2,1,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,30000,30000.0,1,0,98,0,0,0,1,2,47,1,3,3,0,0.76,39473.68,0,1,1,1,1,2,2,2,2,1,1,1
12666,TQRMNOPQUHJLLNCDEHPJB00702014,1,29,1,3,1,2,1,1,1,1,2,2,2,3,3,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,112000,37333.33,1,3,97,0,0,0,1,1,60,12,6,2,0,2.5,44800.0,0,1,1,1,1,1,1,2,2,1,1,1
12667,TQRMNORWYHLMKMCDEGPDJ00716913,1,19,1,3,2,4,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,108000,27000.0,1,0,98,0,0,0,1,2,43,1,6,3,0,3.23,33436.53,0,1,1,1,1,1,2,2,2,1,1,1
12668,TQRMNORXQHLMKMCDEGPDJ00716914,1,19,1,3,2,2,1,1,1,1,2,2,2,3,3,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,0,3,23000,7666.67,1,0,98,0,0,0,1,2,84,1,1,2,0,2.61,8812.26,1,1,1,1,1,2,2,2,2,1,1,1
12669,TQRMNOSVRHJMKRCDEGJBF00716271,1,13,1,3,2,2,1,1,1,1,2,2,2,3,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,0,3,40000,13333.33,2,1,98,0,0,0,1,1,55,4,3,3,0,2.51,15936.25,1,1,1,2,1,2,1,2,1,1,2,1
12670,TQRMNORWXHMOKRCDEGJBF00713023,1,13,2,3,1,2,1,1,1,1,2,2,2,3,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,0,3,128000,42666.67,2,1,98,0,0,0,1,1,50,1,4,3,0,2.7800000000000002,46043.17,0,1,1,2,1,2,2,2,2,1,2,1
12671,TQRMNOSSSHLOKQCDEGJBF00716272,1,13,1,3,2,2,2,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,5,1,4,96000,19200.0,2,1,3,4,0,0,1,1,59,4,1,2,0,3.89,24678.66,0,1,1,3,1,2,1,2,2,1,2,1
12672,TQSMNOSVSHLOKQCDEGJBF00716273,1,13,2,2,1,4,2,1,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,52000,17333.33,1,0,98,0,0,0,1,2,51,1,2,2,0,2.76,18840.58,1,1,2,3,1,2,2,2,2,1,2,1
12673,TQRMNOPUSHKMKPCDEGJBF00675490,1,13,1,3,1,2,2,1,1,1,2,2,2,3,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,80000,80000.0,1,0,98,0,0,0,1,1,61,1,3,3,0,0.83,96385.54,0,1,2,1,1,2,2,2,2,6,1,1
12674,TQRMNOPTXHMOKTCDEGJBF00713790,1,13,1,4,1,4,1,1,1,1,2,2,2,4,3,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,200000,50000.0,2,0,98,0,0,0,1,1,52,1,5,2,0,3.54,56497.18,0,1,1,1,1,2,2,2,2,1,2,1
12675,TQRMNOQUSHLMTSCDEIJAH00719637,1,33,1,3,1,1,1,1,2,1,2,2,2,3,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,60000,30000.0,1,2,98,0,0,0,1,1,73,1,1,9,1,1.5,40000.0,0,1,1,2,1,1,1,2,2,1,1,1
12676,TQRMNOQTWHKMMOCDEFKID00714955,1,4,1,2,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,77343,38671.5,1,0,98,0,0,0,1,1,69,1,6,9,1,1.46,52974.66,0,1,1,1,1,1,1,2,2,1,1,1
12677,TQRMNOPURHKMLOCDEHPJB00713995,1,29,1,3,1,4,1,1,1,1,2,2,2,3,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,25000.0,97,0,98,0,0,0,1,1,90,1,2,9,1,0.74,33783.78,0,1,1,1,1,1,1,2,2,1,1,1
12678,TQRMNORSSHLOLTCDEHPJB00717894,1,29,1,4,1,4,1,1,1,1,1,1,2,4,4,2,0,0,0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,8,3,5,38000,4750.0,2,3,4,0,0,0,1,1,61,2,4,3,0,5.82,6529.21,1,1,1,1,1,1,1,2,2,6,2,1
12679,TQRMNOSRUHJOLUCDEFKID00667157,1,4,1,3,1,4,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,3,0,3,62000,20666.67,1,0,98,0,0,0,1,2,41,1,5,3,0,2.55,24313.73,1,1,1,3,1,1,2,2,2,1,2,1
12680,TQRMNORWTHJNMOCDEFKID00667115,1,4,1,3,1,1,1,1,1,1,2,2,2,3,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,25000.0,2,0,97,0,0,0,1,2,74,1,7,9,1,0.67,37313.43,0,1,1,1,1,1,2,2,2,1,1,1
12681,TQRMNOQPQHJMKPCDEIHJF00718186,1,31,1,4,1,4,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,50000,12500.0,2,0,98,0,0,0,1,1,43,1,4,3,0,3.12,16025.64,1,1,1,1,1,2,2,2,2,8,1,1
12682,TQRMNOPWQHMMKPCDEIHJF00713778,1,31,1,3,1,4,1,1,1,1,2,2,2,3,2,2,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,375000,93750.0,1,0,98,0,0,0,1,2,63,1,4,9,1,2.67,140449.44,0,1,1,1,1,2,2,2,2,1,1,1
12683,TQRMNOQRTHMMKTCDEIHJF00713517,1,31,1,4,1,4,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,100000,33333.33,1,0,98,0,0,0,1,2,41,1,4,3,0,2.2199999999999998,45045.05,0,1,1,1,1,2,2,2,2,1,1,1
12684,TQRMNOQRRHMLLRCDEFKID00713905,1,4,2,3,1,1,1,1,1,1,2,2,2,3,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,1,62000,62000.0,1,0,98,0,0,0,1,2,67,1,6,9,1,0.67,92537.31,0,1,1,1,1,1,2,2,2,1,1,1
12685,TQRMNOSQUHJMLRCDEFKID00667084,1,4,2,4,1,1,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,27000,6750.0,2,3,1,0,0,0,1,2,44,4,2,3,0,2.7600000000000002,9782.61,1,1,1,1,1,1,2,2,2,1,1,1
12686,TQRMNOPYUHMONUCDEIJAH00712571,1,33,1,3,1,2,1,1,1,1,2,2,2,3,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,58000,29000.0,3,4,98,0,0,0,1,1,76,1,2,9,1,1.4100000000000001,41134.75,0,1,1,1,1,1,1,2,2,1,1,1
12687,TQRMNORVSHKOOMCDEIJAH00663598,1,33,1,3,1,1,1,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,0,4,65300,16325.0,2,0,3,0,0,0,1,1,47,1,4,2,0,3.55,18394.37,1,1,1,1,1,1,2,2,2,1,1,1
12688,TQRMNOQXQHKKKSCDEIMBF00663690,1,36,1,4,1,1,1,1,1,1,2,2,2,4,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,100000,50000.0,1,2,98,0,0,0,1,1,68,1,6,9,1,1.5,66666.67,0,1,1,1,1,1,1,2,2,1,1,1
12689,TQRMNOSXRHMKLNCDEIMBF00714166,1,36,2,3,1,1,1,1,1,1,2,2,2,3,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,50000,50000.0,1,0,96,0,0,0,1,2,85,1,4,9,1,0.63,79365.08,0,1,1,1,1,2,2,2,2,3,1,1
12690,TQRMNOQVRHKMLLCDEFJAH00665905,1,3,1,3,1,2,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,3,2,1,45700,15233.33,1,0,98,0,0,0,1,2,35,4,6,2,0,1.96,23316.33,1,1,1,1,1,1,1,2,2,6,1,1
12691,TQRMNOQSTHJNLPCDEFJAH00665841,1,3,2,3,1,4,1,1,1,1,2,2,2,3,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,40000,40000.0,1,0,97,0,0,0,1,2,83,1,2,9,1,0.63,63492.06,0,1,1,1,1,1,2,2,2,1,1,1
12692,TQRMNOSPRHMKLPCDEFJAH00713503,1,3,2,2,1,9,1,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,37000,37000.0,1,0,98,0,0,0,1,1,23,4,3,3,0,1.02,36274.51,0,1,1,1,1,2,2,2,2,3,1,1
12693,TQRMNORVSHLNLRCDEFJAH00714721,1,3,1,1,1,4,1,1,1,1,2,2,2,1,1,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,0,1,35000,35000.0,1,0,98,0,0,0,1,1,49,1,1,2,0,1.0,35000.0,0,1,1,1,1,2,2,2,2,4,2,1
12694,TQRMNOQXQHKOKPCDEHIBB00662093,1,22,1,4,1,2,1,1,1,1,2,2,2,4,2,2,0,0,0,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,25000.0,1,0,98,0,0,0,1,1,72,1,3,9,1,0.83,30120.48,0,1,1,1,1,1,1,2,2,1,2,1
12695,TQRMNOQXVHMMKSCDEHIBB00717111,1,22,1,2,1,1,1,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,82000,16400.0,2,0,98,0,0,0,1,1,31,4,4,2,0,3.39,24188.79,1,1,1,1,1,2,2,2,2,1,2,1
12696,TQRMNOPPXHMLKTCDEHIBB00714176,1,22,1,3,1,1,1,1,1,1,2,2,2,3,2,2,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,25000.0,97,0,98,0,0,0,1,2,72,1,5,9,1,0.67,37313.43,0,1,1,1,1,1,2,2,2,1,1,1
12697,TQRMNOQSSHLOKTCDEHIBB00717112,1,22,1,4,2,4,2,1,1,1,2,2,2,4,2,2,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,4,137500,22916.67,2,3,98,0,0,0,1,1,57,1,2,3,0,4.37,31464.53,0,1,1,1,1,2,2,2,2,1,2,1
12698,TQRMNORUUHLMLQCDEIKAH00719814,1,34,1,3,1,4,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,3,0,3,108000,36000.0,1,2,98,0,0,0,1,2,35,1,6,3,0,2.34,46153.85,0,1,1,1,1,1,1,2,2,1,1,1
12699,TQRMNOTRVHJMLLCDEIMBF00695101,2,36,1,5,1,1,1,1,1,1,2,2,2,5,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,1,30000,30000.0,1,0,98,0,0,0,1,1,60,1,6,3,0,1.0,30000.0,0,1,1,1,1,1,1,2,2,5,1,1
12700,TQRMNOQQYHLOLQCDEGIBJ00715983,1,12,2,4,1,2,1,1,1,1,2,2,2,4,3,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,5,0,5,48000,9600.0,1,2,2,4,0,0,1,1,63,1,4,9,1,4.109999999999999,11678.83,1,1,1,1,1,1,1,2,2,3,2,1
12701,TQRMNOQRPHLOLQCDEGIBJ00715984,1,12,2,5,1,9,1,1,1,1,2,2,2,5,1,1,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,0,2,74000,37000.0,2,0,97,0,0,0,1,1,63,1,6,9,1,1.5,49333.33,0,1,1,1,2,2,2,2,2,1,2,1
12702,TQRMNOQRRHLOLQCDEGIBJ00715985,1,12,2,5,1,2,1,1,1,1,2,2,2,5,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,80000,80000.0,96,0,1,0,0,0,1,1,52,1,6,3,0,1.0,80000.0,0,1,1,1,1,1,1,2,2,1,2,1
12703,TQRMNORYVHMNLQCDEGIBJ00713072,1,12,1,4,1,4,1,1,1,1,2,2,2,4,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,4,1,3,110000,27500.0,1,2,3,0,0,0,1,1,65,1,2,9,1,3.0,36666.67,0,1,1,1,1,1,1,2,2,1,2,1
12704,TQRMNOSQTHLLLOCDEFOCD00715569,1,8,1,4,1,4,1,1,1,1,2,2,2,4,1,1,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,35000,35000.0,1,0,98,0,0,0,1,2,67,1,3,9,1,0.67,52238.81,0,1,1,1,1,1,1,2,2,1,2,1
12705,TQRMNOPWXHKMKPCDEFOCD00660418,1,8,1,4,1,4,1,1,1,1,2,2,2,4,3,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,7,2,5,60000,8571.43,2,5,98,0,0,0,1,1,54,1,6,2,0,5.19,11560.69,1,1,1,1,1,1,1,2,2,1,2,2
12706,TQRMNOPXYHJMLPCDEFLID00715105,1,5,1,2,1,2,1,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,4,0,4,63000,15750.0,1,0,2,3,0,0,1,2,38,1,3,9,4,3.5300000000000002,17847.03,1,1,1,1,1,1,1,2,2,3,2,1
12707,TQRMNORTWHJMLPCDEFLID00668301,1,5,1,3,1,4,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,0,3,643000,214333.33,1,0,98,0,0,0,1,1,62,1,4,3,0,2.36,272457.63,0,1,1,1,1,1,1,2,2,1,1,1
12708,TQRMNOQWQHKOLQCDEFLID00659869,1,5,1,2,1,2,1,1,1,1,2,2,2,2,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,35000,35000.0,1,0,98,0,0,0,1,1,83,1,2,9,1,0.74,47297.3,0,1,1,1,1,1,2,2,2,1,1,1
12709,TQRMNOSXRHKOLQCDEFLID00659766,1,5,1,2,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,104000,26000.0,1,0,98,0,0,0,1,2,40,1,4,3,0,3.06,33986.93,0,1,1,2,1,1,2,2,2,1,1,1
12710,TQRMNOSSSHLOLRCDEFLID00715108,1,5,1,2,1,4,1,1,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,85000,21250.0,2,0,1,0,0,0,1,1,41,4,4,1,0,3.49,24355.3,1,1,1,3,1,1,1,2,2,1,2,1
12711,TQRMNOSSXHLMLSCDEFLID00715109,1,5,1,2,1,4,1,1,2,1,2,2,2,2,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,137000,68500.0,1,0,2,0,0,0,1,2,76,1,6,9,1,1.37,100000.0,0,1,1,3,1,2,2,2,2,1,1,1
12712,TQRMNOPQWHMOLPCDEFLID00713895,1,5,1,3,1,4,1,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,95000,23750.0,2,0,98,0,0,0,1,1,46,1,4,2,0,3.43,27696.79,0,1,1,1,1,1,2,2,2,1,1,1
12713,TQRMNOQSTHLLLTCDEFLID00715110,1,5,1,3,1,2,1,1,1,1,2,2,2,3,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,108000,36000.0,2,0,3,0,0,0,1,1,43,1,6,3,0,2.44,44262.3,0,1,1,1,1,1,1,2,2,1,1,1
12714,TQRMNOQWYHLKLRCDEGGFB00715864,1,10,1,3,1,1,1,1,1,1,2,2,2,3,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,176000,58666.67,2,0,98,0,0,0,1,1,71,1,6,2,0,2.26,77876.11,0,1,1,1,1,2,2,2,2,1,1,1
12715,TQRMNORXPHJMLSCDEGGFB00673038,1,10,1,4,1,1,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,5,0,5,181300,36260.0,1,3,2,4,5,0,1,1,62,1,3,3,0,4.65,38989.25,0,1,1,1,1,1,1,2,2,6,1,1
12716,TQRMNOPVXHJLLUCDEGGFB00672961,1,10,1,4,1,1,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,61000,15250.0,2,0,1,3,4,0,1,1,56,4,4,2,0,3.49,17478.51,1,1,1,1,1,2,1,2,2,1,1,1
12717,TQRMNOSWVHLMKMCDEGPDJ00716915,1,19,1,2,1,2,1,1,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,100000,33333.33,1,0,98,0,0,0,1,2,28,1,6,9,4,2.36,42372.88,0,1,1,1,1,2,2,2,2,3,1,1
12718,TQRMNOPTPHJOKOCDEGPDJ00680225,1,19,1,4,1,2,1,1,1,1,1,1,2,4,3,2,0,0,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,0,3,102000,34000.0,3,0,98,0,0,0,1,1,68,1,4,9,1,2.83,36042.4,0,1,1,1,1,2,1,2,2,1,2,1
12719,TQRMNOPUVHJKKPCDEGPDJ00680139,1,19,1,4,1,2,1,1,1,1,2,2,2,4,2,1,1,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,80000,40000.0,1,0,98,0,0,0,1,2,55,1,6,2,0,1.5,53333.33,0,1,1,1,1,2,2,2,2,3,1,1
12720,TQRMNORRSHKKKNCDEGPDJ00661913,1,19,1,2,1,2,1,1,1,1,2,2,2,2,1,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,60000,30000.0,2,1,97,0,0,0,1,1,72,1,3,2,0,1.5,40000.0,0,1,1,1,1,2,2,2,2,1,1,1
12721,TQRMNOQVXHJOKQCDEGPDJ00680231,1,19,1,2,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,75000,18750.0,2,0,98,0,0,0,1,1,48,1,4,3,0,3.7800000000000002,19841.27,1,1,1,1,1,2,2,2,2,6,1,1
12722,TQRMNORSXHLOKNCDEGPDJ00716916,1,19,1,2,1,4,1,1,1,1,2,2,2,2,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,100000,100000.0,96,0,98,0,0,0,1,2,92,1,2,9,1,0.63,158730.16,0,1,1,1,1,2,2,2,2,6,1,1
12723,TQRMNORYVHKOKOCDEGPDJ00661984,1,19,1,2,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,168000,42000.0,1,0,96,0,0,0,1,2,39,1,6,3,0,2.7800000000000002,60431.65,0,1,1,1,1,2,1,2,2,1,1,1
12724,TQRMNOPYSHLMKOCDEGPDJ00716917,1,19,1,3,1,2,1,1,1,1,2,2,2,3,3,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,130000,43333.33,2,0,3,0,0,0,1,1,94,1,4,9,1,2.26,57522.12,0,1,1,1,1,2,2,2,2,1,1,1
12725,TQRMNOQQXHMOKPCDEGPDJ00713094,1,19,1,2,2,4,1,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,39000,39000.0,1,0,98,0,0,0,1,2,40,1,6,3,0,0.77,50649.35,0,1,1,1,1,2,2,2,2,4,2,1
12726,TQRMNOQRWHJNKTCDEGPDJ00680201,2,19,1,5,1,4,1,1,1,1,2,2,2,1,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,1,2,12000,4000.0,1,0,98,0,0,0,1,2,28,4,4,3,0,2.08,5769.23,1,1,1,1,1,1,2,2,2,6,1,2
